,Day,Month,Unnamed: 0,Name,Date,Content,year
614,14,2,845,大橙子bigorange,2019年02月14日 15:47  来自 微博 weibo.com,空调  设到 度 ，还 冷 一笔 科研真 太苦,2019
615,14,2,846,FQ小依依,2019年02月14日 15:32  来自 iPhone客户端,空调 管用， 没辙 ，买 个暖手宝， 这个步入春天 季节,2019
616,14,2,847,大白兔奶茶茶茶茶茶,2019年02月14日 15:31  来自 iPhone客户端,空调开到 度还 又闷又热 深圳·南山区科技园,2019
617,14,2,848,马马马七九,2019年02月14日 15:02  来自 iPhone客户端,空调风吹  眼睛疼还流泪    到处酸 柠檬精🍋依旧无心上班 全身疲劳下班之后想去吃它👇🏻,2019
618,14,2,849,鱼骨下的阳光,2019年02月14日 15:00  来自 iPhone客户端,为什么可以这么热， 还 开空调,2019
619,14,2,850,张知樱,2019年02月14日 14:37  来自 微博 weibo.com,将空调关 ，随 一声长啸， 寂静下来，随即听到窗外 川流 息 车流声，每天  这两个噪音 夹击中忍气吞声，午后 对这两种噪音烦躁 顶峰， 么关空调 么关闭窗，  还时时有发动机轰鸣声传来,2019
620,14,2,851,5399dandan,2019年02月14日 14:26  来自 iPhone客户端,一股霉味儿，到底 哪个空调口散发 味道 外面热到穿短袖， 撸起袖子吹风扇  . .,2019
621,14,2,852,羽在飘,2019年02月14日 14:15  来自 HUAWEI P20,第一天上班， 好冷，空调喝醉 ，还没醒呢,2019
622,14,2,853,事事如意的柿饼,2019年02月14日 13:47  来自 iPhone客户端,空调开始吹冷风  知道   出门,2019
623,14,2,854,蔓越莓贝果你吃嘛,2019年02月14日 13:40  来自 红米Redmi,空调开太高  杭州·靖江,2019
624,14,2,855,小雨木木久,2019年02月14日 13:29  来自 华为P9手机摄影再突破,这个白色 情人节好悲催，外面白茫茫 大雪本 很浪漫 事，有没有玫瑰 礼物啥  无所谓，这么多   习惯 ，一颗平常心，过平常  子 好 可  空调却坏 ，还被通知 修 好  [流泪]穿 棉袄，抱 暖水袋， 屋 圆圈跑步，倒 给自己 锻炼 机会 这个情人节有意义，过 个“冻,2019
625,14,2,856,July是个好听的名字,2019年02月14日 12:30  来自 三星 Galaxy S7 Edge,们 为什么 开空调 ? 被冻到感冒，把热水袋带来用,2019
626,14,2,858,小黑屋里走不出来,2019年02月14日 12:02  来自 OPPO R9s,好冷 ，只穿 一条秋裤，船袜，球鞋  空调md一点  给力,2019
627,14,2,859,Xxaimee_,2019年02月14日 11:51  来自 iPhone客户端,过 个 而已   空调 为什么变 ？ 为什么没有原来那么温暖 ？,2019
628,14,2,860,一只猫的海鲜市场,2019年02月14日 11:26  来自 荣耀8X,为啥 这么冷，冷到 带手套上班， 前 时候明明开空调还热  太冷,2019
629,14,2,863,6级过了才改名,2019年02月14日 11:06  来自 黑鲨游戏手机,空调彻底凉凉 ，咸鱼干 变成冻咸鱼干 .,2019
630,14,2,864,小鱼星星猪,2019年02月14日 11:04  来自 360安全浏览器,哇前两天 空调吹得  冷风  终于暖和 起来,2019
631,14,2,865,衬衫和拖鞋的伞,2019年02月14日 11:04  来自 iPhone客户端,又有人问 用 什么腮红，颜色自然红润持久度好 姐姐 这  空调开 太足，面部毛细血管扩张血液循环 畅通导致  —— 杠火 杠火,2019
632,14,2,866,两个萝卜挤一个坑,2019年02月14日 11:02  来自 够快才畅快vivo X6S,空调一点  暖和， 快冻死,2019
633,14,2,867,所以我很OK,2019年02月14日 10:54  来自 前后2000万 OPPO R11,整条空调线断电 集体报团取暖太冷  😭意外获得一笔💴 开心没有爱情有钱 很奈斯可以买喜欢 东西 可 没有喜欢 东西想去明媚 地方生活跑步 有  狗开始收集菜单，以后回家 用爸妈做饭,2019
634,14,2,868,feelingMM,2019年02月14日 10:48  来自 iPhone客户端,空调一上午 这温度一直上 去，接杯热水暖手，手还 凉,2019
635,14,2,869,六月papaya,2019年02月14日 10:45  来自 微博轻享版,粗腿大肚和老化 皮肤（干皮皱起来竟然有毛孔粗大 错觉，但 回家洗把脸又怀疑  空调对 烘 结果）提醒 一定 减糖  但 谈何容易  先把家  库存清掉再 吧,2019
636,14,2,870,桃寒亭,2019年02月14日 10:45  来自 荣耀8青春版 颜值担当,昨 到达郑州西站，大雪，屋子空调制热能力差，晚上早睡，睡  ，嗓子干 发疼，一晚上没睡好觉 今 至 空调一样制热 足，头疼，难受，这应该  外面这么多 ，最难受 一次开 上班体验  想回老家 ， 外面可真没意思  荥阳·乔楼镇,2019
637,14,2,871,风带走了故事也带走了ni,2019年02月14日 10:44  来自 Android,空调线冒烟 ，  只能靠小太阳取暖 ，情人节快乐  漯河·杜曲镇,2019
638,14,2,872,一顆菜葉子,2019年02月14日 10:38  来自 微博 weibo.com,空调开 等于没开，好想回家躺被窝,2019
639,14,2,873,nb2002ljh,2019年02月14日 10:09  来自 HUAWEI P20,空调吹  脸颊比擦 腮红还 红，俗称，高 原 红  宁波·正大花园,2019
640,14,2,874,vvvhui莫,2019年02月14日 10:05  来自 iPhone客户端,看完闪灵后觉得 好冷 阵阵冷风吹来走到门口 发现空调全 开 冷风,2019
641,14,2,875,Rrrriiinn,2019年02月14日 10:04  来自 微博 weibo.com,空调吹  脸颊比擦 腮红还 红，俗称，高 原 红,2019
642,14,2,876,柳家笑笑,2019年02月14日 10:00  来自 iPhone客户端,棒 棒  早上鬼压床醒 来，找感冒药找 到，匆匆忙忙出门忘带饭卡，下楼后发现雨夹雪，进 空调坏 ，瑟瑟发抖 擦 鼻涕，过 正 初十💊,2019
643,14,2,877,晒成黑人的XXZ,2019年02月14日 09:59  来自 微博 weibo.com,有位好人约 去吃谭鸭血，可惜 上班第一天 因为 没空调冻到 胃，这几天一直隐隐作痛，含泪拒绝 邀请~突然一想 对 ，广播    .  ，立马问这位好人，情人节 能搞到位置？对方才恍然大悟， 那算 ~ 看两个大龄女青 忽略  这个大 子~差点 栽 ~,2019
644,14,2,878,我就是命好zz,2019年02月14日 09:56  来自 贫民窟Android,没有暖气空调 制热 雪天  ，全靠一脚 暖宝宝活,2019
645,14,2,879,卡片的老千_哑门版,2019年02月14日 09:54  来自 iPhone 8 Plus,空调 好使， 后背 凉,2019
646,14,2,880,小小小小金瓜,2019年02月14日 09:52  来自 iPhone客户端,昨天回家   开 空调可脚还 冷， 一早 送来 小暖炉，朴实无华 老王,2019
647,14,2,882,炳书元,2019年02月14日 09:27  来自 iPhone 7,刚开工 赶上单位暖气管爆裂 悲惨事件， 所   楼空调全部宕机，这几天又恰逢降温，气温再创新低，每天缩 座位上瑟瑟发抖，连敲键盘 伸 出爪子 挨 两天冻之后前线传来消息 东边 那条管道破损比较小，很快抢修完毕，现已恢复供暖 但西边 管道破坏严重，线路情况复杂，估计 修半个 ，还,2019
648,14,2,883,小包子_咩,2019年02月14日 09:27  来自 小米6 拍人更美,限温 ℃ 空调治好   便秘暖宝宝用完    冻得瑟瑟发抖,2019
649,14,2,884,不吃葱姜的妞,2019年02月14日 09:15  来自 iPhone客户端,平米精装临街汽车展厅出租，包含  洽谈室 洗车间， 桌椅 空调全新，直接入驻  有意 可以和 联系,2019
650,14,2,885,每天都要嘻嘻嘻123,2019年02月14日 09:07  来自 华为手机 畅享玩不停,感觉自己已经快冻死     空调管点用吧,2019
651,14,2,886,蜜獾lp,2019年02月14日 08:51  来自 vivo手机,早上师傅帮 们把 门开 ，空调打 ，好贴心,2019
652,14,2,887,Tea0215,2019年02月14日 08:43  来自 iPhone客户端,一进   们咋 去空调房某 没见过 女老师 那 们陪 去  咋听 这么话这么别扭呢，  其实 们每天 把空调从早开到晚,2019
653,14,2,888,CNnNnNnNnnnn_,2019年02月14日 08:40  来自 iPhone客户端,又 寒冷 一天每天  冻得和筛子一样回家么只穿一件两极分化 每一天,2019
654,14,2,890,浅谈网络交友,2019年02月14日 02:50  来自 iPhone,教室最大 乐趣 认为还  于一种工位氛围  上学那会人人 致力于打造自己 课桌生态环境使之达到麻雀虽小五脏俱全 效果，换位 时候  连 课桌凳子一起搬 泡茶泡咖啡 带小盆栽 带公仔  历零食 笔筒书架 坐垫扇子 吹空调 专用薄外套，还有放 一双拖鞋每天来 换上，什么样   见过，,2019
655,13,2,891,三木灵生77,2019年02月13日 23:36  来自 小米MIX 2 全面屏手机,没有 假 春节，没有空调  ，牙疼，紧张 任务，越来越差 皮肤，  到这，好好休息吧,2019
656,13,2,893,大眼睛四眼皮,2019年02月13日 22:56  来自 柔光自拍vivo X7Plus,初雪伴 雪花和寒风，   到 ――渤海中学北校区，门卫两个大爷 有 有笑 扫雪（提 行李，一下车还差点摔倒，忽然萌生出 想法，希望 可以实现）  全体动员大会数学组两个同事请假， 作为  代表，   到 四楼报告厅，签到听 两个半小时 王校长讲 孔子七述（别 没认真听,2019
657,13,2,894,miracle萝丽巴索,2019年02月13日 22:55  来自 iPhone客户端,已经到 没办法喜欢太冷或太热  纪 这两天突然 降温 偷偷 打空调计算 老女人会突然 出现还得掐时间关家 湿冷冷无奈看 老式挂壁空调但凡能喷出点暖风  愿意费点电 这个春天还会冷多久   买个电热毯还 干脆买个电热毯披身上好 将来 夏天会有多热   买个空调挂身上前晚,2019
658,13,2,895,素养生活2018,2019年02月13日 20:44  来自 iPhone客户端,，上班第一天， 处理工作事宜，下午去医院看嫂子，再折腾到家 吹 空调看 书，用笑脸笔写点字～,2019
659,13,2,897,树上的鱼_,2019年02月13日 20:26  来自 iPhone客户端,一直觉得晚上可以躺 吃水果吹空调 时刻 最开森哒[米奇喜欢][米奇喜欢][米奇喜欢]毕竟白天 空调坏 太冷,2019
660,13,2,898,星期天123556,2019年02月13日 20:05  来自 iPhone客户端,吃完饭回 ，偶遇小黄黄  面吹空调， 去查房，它跟到 一起，走 三楼 嗲嗲房 ，它赖  面喵喵叫，讨到一坨鱼，估计这个嗲嗲经常给它吃，一套动作十分熟练  岳阳·汴河街,2019
661,13,2,899,元气少女Wong,2019年02月13日 19:07  来自 iPhone客户端,突然发现 挺好 尤其 这种寒冷 天气空调 ～嘻～想呆到几点 呆到几点But初会和省考 同  ～～  全没过，那真 很 丢 大脸,2019
662,13,2,901,穆鲁图,2019年02月13日 18:25  来自 iPhone客户端,开工第一天， 空调线路故障，找 个空置 会议室，开上空调，带上取暖器和小毯子，热乎乎一觉睡到  点半.,2019
663,13,2,902,囡囡囧囡囡_,2019年02月13日 18:06  来自 iPhone 8 Plus,公司有三位男同事酷爱喷香水据 鼻子鉴定分别 GUCCI 香奈儿和范思哲今 他仨聚  小 ， 一推门，三种味道融合 空调 暖风向 扑面而来    几个意思 三位花仙子开会呢这仨齐刷刷回头 快来，向 咨询个事儿      ，告辞下回再咨询（他们,2019
664,13,2,903,市民徐女士,2019年02月13日 17:42  来自 iPhone,没有空调  ， 各品牌各款式羽绒服 技能大比武,2019
665,13,2,904,桌桌子_易燃易爆炸,2019年02月13日 17:41  来自 iPhone客户端,这个冬天，第一次用上暖宝宝，因为  空调太 给力  冻  天实 受,2019
666,13,2,905,壹壶烈酒前,2019年02月13日 17:33  来自 小米MIX 3 滑盖全面屏,出来可能 相信 因为 特别冷， 没开空调立马进去工作状态 然而 下午来 咖啡店做做  磨磨唧唧 下午，除 微信处理掉事情，啥 做 成  无锡·东门,2019
667,13,2,906,相爷雅居,2019年02月13日 17:23  来自 微博视频号,纷纷扬扬，郑州  春节期间 第二场雪激情上演   ，冻得双手哆嗦，空调根本 管劲   郑州·新闻大厦商务楼天福座 L相爷雅居 秒拍视频,2019
668,13,2,907,MJPZDESCD,2019年02月13日 17:22  来自 iPhone客户端,他🐎快 被冻死 这  这个玻璃搭   空调  摆设,2019
669,13,2,908,untilIfoundyouEmBeiholdVersion,2019年02月13日 17:20  来自 iPhone客户端,正 初九， 开 空调,2019
670,13,2,910,暖通设计杜老师,2019年02月13日 16:37  来自 新浪博客,暖通设计| 空调方案设计特点及注意事项  .房间特点 .空调系统 多样化 .冷热源及水系统 .需注意 一些问题 房间特点 . .人长期停留处，应充分考虑健康 节能 环保，确定合理 室内.文字 >> O 链接 （新浪长 >> O 链接）,2019
671,13,2,911,是美美吖Elaine,2019年02月13日 16:23  来自 iPhone客户端,被  空调热死  北京·高碑店,2019
672,13,2,912,水城法院,2019年02月13日 16:19  来自 专业版微博,水城县法院召开节后干警大会 收心凝力开好局    ，春节 欢乐气氛尚未消散，水城县法院 干警已经精神抖擞地 工作岗位上开始 新一  工作 为 能让大家尽快转变心态，投入到审判执行工作中，水城县法院组织召开全院干警大会， 求干警调整工作状态，迅速从节 氛围中走出来，扎实开展好各项,2019
673,13,2,913,十一_345,2019年02月13日 16:14  来自 微博 weibo.com,开工第三天，  空调终于 暖   能把  毯子收起来，等到夏天再拿出来,2019
674,13,2,914,橙zi柒,2019年02月13日 16:07  来自 小米Note 3 拍人更美,嗯  好好练字，心静自然凉  小可爱同事接 一句   觉得太凉 （ 空调 行， 们 冻 瑟瑟发抖中）,2019
675,13,2,915,客心MINOR,2019年02月13日 16:00  来自 iPhone 6s Plus,昨天上海爆阴冷， 空调  给力，骂 它两句，感觉刺激到它  妈   热到窒息只能楼下溜达喘口气 .🙃,2019
676,13,2,916,梅MM--,2019年02月13日 15:44  来自 360安全浏览器,开工第一天， 空调坏 ，冷飕飕,2019
677,13,2,918,绿如蓝蓝,2019年02月13日 15:10  来自 HUAWEI Mate 10 Pro,昨天眼瞅   冻成僵尸 ，正准备早退一会儿，  中央空调吹出 热气儿，超出 常 噪音轰出一丝丝气息， 时迟那时快，小菊花来电， 求马上修改好那两个公函和预算  呵呵，真担心再修下去公函变总结，预算成决算 提交 稿子天 黑 ，摸摸索索锁好  门，深一脚浅一脚走下楼梯，走进雨,2019
678,13,2,919,KKChicago,2019年02月13日 15:02  来自 iPhone客户端,这 什么鬼天气，  空调开 和没开一样,2019
679,13,2,920,再来一颗芒果吧,2019年02月13日 15:01  来自 发发芽🌱iPhone 7 Plus(玫瑰金),空调坏 ，感觉自己 变成冰箱 冻  那条大鱼🐟,2019
680,13,2,921,我是一个瓜7,2019年02月13日 15:00  来自 魅蓝 Note3,刚开工， 吹 空调脸通红 无锡·扬名街区,2019
681,13,2,922,是一只鹅,2019年02月13日 14:59,真 想sa   同事  咳得肺  出来  还开 空调关窗户抽烟 服,2019
682,13,2,923,文馨-dana,2019年02月13日 14:57  来自 Android,越坐越冷 大楼 空调坏 两天  那些还没返工 同事真幸福流浪地球 体验 吗？,2019
683,13,2,924,易烊千玺的假粉丝200,2019年02月13日 14:48  来自 小米Note 3 拍人更美,暖气坏  修空调 修 这 马上一天   特么,2019
684,13,2,925,煤球仙女-薛,2019年02月13日 14:41  来自 iPhone客户端,空调超足太憋闷出去走一遭冷 打颤颤 武汉·东湖开发区街区,2019
685,13,2,926,我是呼风唤雨的小朋友哦,2019年02月13日 14:40  来自 iPhone客户端,宿舍比室外还冷于 冻  行只能来 开空调取暖他们还没来此时  属于  人,2019
686,13,2,927,手机用户I926O8l7,2019年02月13日 14:27  来自 iPhone客户端,谁特么 把 空调开到 度     特么想做蒸肉吗,2019
